COUNTRY,YEAR,DISEASE NAME,SEX CODE,DEATH RATE PER 100K
MMR,2021,Birth asphyxia and birth trauma,FEMALE,8.01
MMR,2021,Melanoma and other skin cancers,FEMALE,1.26
MMR,2021,Brain and nervous system cancers,FEMALE,1.78
MMR,2021,Thyroid cancer,FEMALE,0.6
MMR,2021,Sickle cell disorders and trait,FEMALE,0
MMR,2021,Drug use disorders,FEMALE,0.05
MMR,2021,Parkinson disease,FEMALE,2.45
MMR,2021,Uncorrected refractive errors,FEMALE,0
MMR,2021,Stroke,FEMALE,101.72
MMR,2021,Cirrhosis of the liver,FEMALE,5.78
MMR,2021,Gynecological diseases,FEMALE,0.21
MMR,2021,Drowning,FEMALE,2.41
MMR,2021,Trichomoniasis,FEMALE,0
MMR,2021,Meningitis,FEMALE,1.68
MMR,2021,Leishmaniasis,FEMALE,0
MMR,2021,Yellow fever,FEMALE,0
MMR,2021,Trichuriasis,FEMALE,0
MMR,2021,Mouth and oropharynx cancers,FEMALE,3.75
MMR,2021,Cervix uteri cancer,FEMALE,15.73
MMR,2021,Testicular cancer,FEMALE,0
MMR,2021,Kidney cancer,FEMALE,0.43
MMR,2021,Diabetes mellitus,FEMALE,43.35
MMR,2021,Eating disorders,FEMALE,0
MMR,2021,Multiple sclerosis,FEMALE,0.01
MMR,2021,Other vision loss,FEMALE,0
MMR,2021,Self-harm,FEMALE,1.02
MMR,2021,HIV/AIDS,FEMALE,9.29
MMR,2021,Acute hepatitis B,FEMALE,0.02
MMR,2021,Onchocerciasis,FEMALE,0
MMR,2021,Protein-energy malnutrition,FEMALE,1.02
MMR,2021,Stomach cancer,FEMALE,9.31
MMR,2021,Ovary cancer,FEMALE,4.3
MMR,2021,Childhood behavioural disorders,FEMALE,0
MMR,2021,Non-migraine headache,FEMALE,0
MMR,2021,Chronic obstructive pulmonary disease,FEMALE,50.09
MMR,2021,Gastritis and duodenitis,FEMALE,0.45
MMR,2021,Inflammatory bowel disease,FEMALE,0.08
MMR,2021,Kidney diseases,FEMALE,17.42
MMR,2021,Osteoarthritis,FEMALE,0
MMR,2021,Poisonings,FEMALE,0.69
MMR,2021,Exposure to mechanical forces,FEMALE,0.2
MMR,2021,Collective violence and legal intervention,FEMALE,3.75
MMR,2021,Tuberculosis,FEMALE,42.53
MMR,2021,Syphilis,FEMALE,0.63
MMR,2021,Genital herpes,FEMALE,0
MMR,2021,Diphtheria,FEMALE,0.02
MMR,2021,Dengue,FEMALE,0.97
MMR,2021,Lower respiratory infections,FEMALE,21.26
MMR,2021,Vitamin A deficiency,FEMALE,0
MMR,2021,Liver cancer,FEMALE,6.9
MMR,2021,Bladder cancer,FEMALE,0.66
MMR,2021,Larynx cancer,FEMALE,0.43
MMR,2021,Thalassaemias,FEMALE,0.55
MMR,2021,Bipolar disorder,FEMALE,0
MMR,2021,Rheumatic heart disease,FEMALE,1.57
MMR,2021,Urolithiasis,FEMALE,0.13
MMR,2021,Back and neck pain,FEMALE,0
MMR,2021,Oral conditions,FEMALE,0
MMR,2021,Sudden infant death syndrome,FEMALE,0.1
MMR,2021,"Fire, heat and hot substances",FEMALE,0.53
MMR,2021,Gonorrhoea,FEMALE,0
MMR,2021,Tetanus,FEMALE,0.41
MMR,2021,African trypanosomiasis,FEMALE,0
MMR,2021,Schistosomiasis,FEMALE,0
MMR,2021,Cysticercosis,FEMALE,0.02
MMR,2021,Rabies,FEMALE,1.63
MMR,2021,Ascariasis,FEMALE,0.05
MMR,2021,Otitis media,FEMALE,0
MMR,2021,Preterm birth complications,FEMALE,13.71
MMR,2021,"Trachea, bronchus, lung cancers",FEMALE,12.61
MMR,2021,Leukaemia,FEMALE,2.25
MMR,2021,Alcohol use disorders,FEMALE,0.04
MMR,2021,Alzheimer disease and other dementias,FEMALE,12.1
MMR,2021,Cataracts,FEMALE,0
MMR,2021,Ischaemic heart disease,FEMALE,90.76
MMR,2021,Peptic ulcer disease,FEMALE,4.34
MMR,2021,Gallbladder and biliary diseases,FEMALE,1.29
MMR,2021,Infertility,FEMALE,0
MMR,2021,Congenital anomalies,FEMALE,5.39
MMR,2021,Natural disasters,FEMALE,0
MNE,2021,Encephalitis,FEMALE,0.04
MNE,2021,Acute hepatitis A,FEMALE,0
MNE,2021,Lymphatic filariasis,FEMALE,0
MNE,2021,Hookworm disease,FEMALE,0
MNE,2021,COVID-19,FEMALE,282.99
MNE,2021,Oesophagus cancer,FEMALE,2.25
MNE,2021,Breast cancer,FEMALE,50.24
MNE,2021,Corpus uteri cancer,FEMALE,10.37
MNE,2021,Gallbladder and biliary tract cancer,FEMALE,1.79
MNE,2021,Mesothelioma,FEMALE,0.16
MNE,2021,Anxiety disorders,FEMALE,0
MNE,2021,Epilepsy,FEMALE,0.61
MNE,2021,Macular degeneration,FEMALE,0
MNE,2021,"Cardiomyopathy, myocarditis, endocarditis",FEMALE,30.64
MNE,2021,Appendicitis,FEMALE,0.02
MNE,2021,Skin diseases,FEMALE,0
MNE,2021,Diarrhoeal diseases,FEMALE,0.04
MNE,2021,Acute hepatitis C,FEMALE,0
MNE,2021,Iodine deficiency,FEMALE,0
MNE,2021,Colon and rectum cancers,FEMALE,21.05
MNE,2021,Prostate cancer,FEMALE,0
MNE,2021,Depressive disorders,FEMALE,0
MNE,2021,Autism and Asperger syndrome,FEMALE,0
MNE,2021,Idiopathic intellectual disability,FEMALE,0
MNE,2021,Migraine,FEMALE,0
MNE,2021,Other hearing loss,FEMALE,0
MNE,2021,Rheumatoid arthritis,FEMALE,0.17
MNE,2021,Road injury,FEMALE,4.65
MNE,2021,Interpersonal violence,FEMALE,1.24
MNE,2021,Whooping cough,FEMALE,0.08
MNE,2021,Malaria,FEMALE,0
MNE,2021,Trachoma,FEMALE,0
MNE,2021,Upper respiratory infections,FEMALE,0.02
MNE,2021,Iron-deficiency anaemia,FEMALE,0
MNE,2021,Pancreas cancer,FEMALE,11.69
MNE,2021,"Lymphomas, multiple myeloma",FEMALE,7.09
MNE,2021,Schizophrenia,FEMALE,0
MNE,2021,Glaucoma,FEMALE,0
MNE,2021,Hypertensive heart disease,FEMALE,17.36
MNE,2021,Asthma,FEMALE,0.38
MNE,2021,Paralytic ileus and intestinal obstruction,FEMALE,2.79
MNE,2021,Pancreatitis,FEMALE,1.33
MNE,2021,Benign prostatic hyperplasia,FEMALE,0
MNE,2021,Gout,FEMALE,0
MNE,2021,Falls,FEMALE,5.27
MNE,2021,Chlamydia,FEMALE,0
MNE,2021,Measles,FEMALE,0
MNE,2021,Acute hepatitis E,FEMALE,0
MNE,2021,Chagas disease,FEMALE,0
MNE,2021,Echinococcosis,FEMALE,0
MNE,2021,Food-bourne trematodes,FEMALE,0
MNE,2021,Leprosy,FEMALE,0
MNE,2021,Maternal conditions,FEMALE,0.15
MNE,2021,Birth asphyxia and birth trauma,FEMALE,0.87
MNE,2021,Melanoma and other skin cancers,FEMALE,7.15
MNE,2021,Brain and nervous system cancers,FEMALE,7.35
MNE,2021,Thyroid cancer,FEMALE,0.62
MNE,2021,Sickle cell disorders and trait,FEMALE,0
MNE,2021,Drug use disorders,FEMALE,0.11
MNE,2021,Parkinson disease,FEMALE,7.88
MNE,2021,Uncorrected refractive errors,FEMALE,0
MNE,2021,Stroke,FEMALE,335.6
MNE,2021,Cirrhosis of the liver,FEMALE,3.87
MNE,2021,Gynecological diseases,FEMALE,0.01
MNE,2021,Drowning,FEMALE,0.5
MNE,2021,Trichomoniasis,FEMALE,0
MNE,2021,Meningitis,FEMALE,0.11
MNE,2021,Leishmaniasis,FEMALE,0.06
MNE,2021,Yellow fever,FEMALE,0
MNE,2021,Trichuriasis,FEMALE,0
MNE,2021,Mouth and oropharynx cancers,FEMALE,5.08
MNE,2021,Cervix uteri cancer,FEMALE,14.01
MNE,2021,Testicular cancer,FEMALE,0
MNE,2021,Kidney cancer,FEMALE,2.61
MNE,2021,Diabetes mellitus,FEMALE,26.8
MNE,2021,Eating disorders,FEMALE,0
MNE,2021,Multiple sclerosis,FEMALE,0.8
MNE,2021,Other vision loss,FEMALE,0
MNE,2021,Self-harm,FEMALE,5.98
MNE,2021,HIV/AIDS,FEMALE,0.17
MNE,2021,Acute hepatitis B,FEMALE,0
MNE,2021,Onchocerciasis,FEMALE,0
MNE,2021,Protein-energy malnutrition,FEMALE,0.04
MNE,2021,Stomach cancer,FEMALE,4.92
MNE,2021,Ovary cancer,FEMALE,10.84
MNE,2021,Childhood behavioural disorders,FEMALE,0
MNE,2021,Non-migraine headache,FEMALE,0
MNE,2021,Chronic obstructive pulmonary disease,FEMALE,5.01
MNE,2021,Gastritis and duodenitis,FEMALE,0.07
MNE,2021,Inflammatory bowel disease,FEMALE,0.44
MNE,2021,Kidney diseases,FEMALE,21.21
MNE,2021,Osteoarthritis,FEMALE,0
MNE,2021,Poisonings,FEMALE,0.23
MNE,2021,Exposure to mechanical forces,FEMALE,0.1
MNE,2021,Collective violence and legal intervention,FEMALE,0
MNE,2021,Tuberculosis,FEMALE,0.11
MNE,2021,Syphilis,FEMALE,0.01
MNE,2021,Genital herpes,FEMALE,0
MNE,2021,Diphtheria,FEMALE,0
MNE,2021,African trypanosomiasis,FEMALE,0
MNE,2021,Dengue,FEMALE,0
MNE,2021,Lower respiratory infections,FEMALE,7.19
MNE,2021,Vitamin A deficiency,FEMALE,0
MNE,2021,Liver cancer,FEMALE,8.6
MNE,2021,Bladder cancer,FEMALE,4.01
MNE,2021,Larynx cancer,FEMALE,2.06
MNE,2021,Thalassaemias,FEMALE,0.02
MNE,2021,Bipolar disorder,FEMALE,0
MNE,2021,Rheumatic heart disease,FEMALE,2.07
MNE,2021,Urolithiasis,FEMALE,0.05
MNE,2021,Back and neck pain,FEMALE,0
MNE,2021,Oral conditions,FEMALE,0
MNE,2021,Sudden infant death syndrome,FEMALE,0.19
MNE,2021,"Fire, heat and hot substances",FEMALE,0.99
MNE,2021,Gonorrhoea,FEMALE,0
MNE,2021,Tetanus,FEMALE,0.01
MNE,2021,Schistosomiasis,FEMALE,0
MNE,2021,Cysticercosis,FEMALE,0
MNE,2021,Rabies,FEMALE,0
MNE,2021,Ascariasis,FEMALE,0
MNE,2021,Otitis media,FEMALE,0
MNE,2021,Preterm birth complications,FEMALE,0.86
MNE,2021,Neonatal sepsis and infections,FEMALE,0.04
MNE,2021,"Trachea, bronchus, lung cancers",FEMALE,33.65
MNE,2021,Leukaemia,FEMALE,6.71
MNE,2021,Alcohol use disorders,FEMALE,0.5
MNE,2021,Alzheimer disease and other dementias,FEMALE,31.04
MNE,2021,Cataracts,FEMALE,0
MNE,2021,Ischaemic heart disease,FEMALE,242.7
MNE,2021,Peptic ulcer disease,FEMALE,2.94
MNE,2021,Gallbladder and biliary diseases,FEMALE,0.62
MNE,2021,Infertility,FEMALE,0
MNE,2021,Congenital anomalies,FEMALE,0.44
MNE,2021,Natural disasters,FEMALE,0
MNG,2021,Whooping cough,FEMALE,0.1
MNG,2021,Malaria,FEMALE,0
MNG,2021,Trachoma,FEMALE,0
MNG,2021,Upper respiratory infections,FEMALE,0.09
MNG,2021,Iron-deficiency anaemia,FEMALE,0
MNG,2021,Pancreas cancer,FEMALE,3.59
MNG,2021,"Lymphomas, multiple myeloma",FEMALE,1.28
MNG,2021,Depressive disorders,FEMALE,0
MNG,2021,Schizophrenia,FEMALE,0
MNG,2021,Idiopathic intellectual disability,FEMALE,0
MNG,2021,Asthma,FEMALE,1.83
MNG,2021,Paralytic ileus and intestinal obstruction,FEMALE,2.45
MNG,2021,Pancreatitis,FEMALE,2.26
MNG,2021,Benign prostatic hyperplasia,FEMALE,0
MNG,2021,Gout,FEMALE,0
MNG,2021,Falls,FEMALE,2.98
MNG,2021,Diarrhoeal diseases,FEMALE,0.7
MNG,2021,Acute hepatitis C,FEMALE,0
MNG,2021,Iodine deficiency,FEMALE,0
MNG,2021,Oesophagus cancer,FEMALE,10.19
MNG,2021,Colon and rectum cancers,FEMALE,3.41
MNG,2021,Corpus uteri cancer,FEMALE,0.51
MNG,2021,Prostate cancer,FEMALE,0
MNG,2021,Autism and Asperger syndrome,FEMALE,0
MNG,2021,Migraine,FEMALE,0
MNG,2021,Other hearing loss,FEMALE,0
MNG,2021,Rheumatoid arthritis,FEMALE,0.37
MNG,2021,Road injury,FEMALE,5.26
MNG,2021,Interpersonal violence,FEMALE,1.48
MNG,2021,Encephalitis,FEMALE,0.87
MNG,2021,Acute hepatitis A,FEMALE,0.03
MNG,2021,Schistosomiasis,FEMALE,0
MNG,2021,Lymphatic filariasis,FEMALE,0
MNG,2021,Ascariasis,FEMALE,0
MNG,2021,Hookworm disease,FEMALE,0
MNG,2021,COVID-19,FEMALE,64.89
MNG,2021,Neonatal sepsis and infections,FEMALE,0.76
MNG,2021,Breast cancer,FEMALE,3.52
MNG,2021,Gallbladder and biliary tract cancer,FEMALE,0.18
MNG,2021,Mesothelioma,FEMALE,0.12
MNG,2021,Anxiety disorders,FEMALE,0
MNG,2021,Epilepsy,FEMALE,1.7
MNG,2021,Macular degeneration,FEMALE,0
MNG,2021,"Cardiomyopathy, myocarditis, endocarditis",FEMALE,8.6
MNG,2021,Appendicitis,FEMALE,0.28
MNG,2021,Skin diseases,FEMALE,1.22
MNG,2021,Syphilis,FEMALE,0.86
MNG,2021,Gonorrhoea,FEMALE,0.02
MNG,2021,Diphtheria,FEMALE,0
MNG,2021,Tetanus,FEMALE,0
MNG,2021,African trypanosomiasis,FEMALE,0
MNG,2021,Cysticercosis,FEMALE,0
MNG,2021,Rabies,FEMALE,0
MNG,2021,Otitis media,FEMALE,0
MNG,2021,Preterm birth complications,FEMALE,6.51
MNG,2021,"Trachea, bronchus, lung cancers",FEMALE,4.86
MNG,2021,Leukaemia,FEMALE,1.36
MNG,2021,Alcohol use disorders,FEMALE,6.77
MNG,2021,Alzheimer disease and other dementias,FEMALE,12.69
MNG,2021,Cataracts,FEMALE,0
MNG,2021,Ischaemic heart disease,FEMALE,106.87
MNG,2021,Peptic ulcer disease,FEMALE,3.71
MNG,2021,Gallbladder and biliary diseases,FEMALE,1.58
MNG,2021,Infertility,FEMALE,0
MNG,2021,Congenital anomalies,FEMALE,7.89
MNG,2021,Natural disasters,FEMALE,0.44
MNG,2021,Tuberculosis,FEMALE,4.93
MNG,2021,Genital herpes,FEMALE,0
MNG,2021,Dengue,FEMALE,0
MNG,2021,Lower respiratory infections,FEMALE,7.46
MNG,2021,Vitamin A deficiency,FEMALE,0
MNG,2021,Liver cancer,FEMALE,57.14
MNG,2021,Bladder cancer,FEMALE,0.36
MNG,2021,Larynx cancer,FEMALE,0.32
MNG,2021,Thalassaemias,FEMALE,0.18
MNG,2021,Bipolar disorder,FEMALE,0
MNG,2021,Rheumatic heart disease,FEMALE,3.41
MNG,2021,Urolithiasis,FEMALE,0.07
MNG,2021,Back and neck pain,FEMALE,0
MNG,2021,Oral conditions,FEMALE,0
MNG,2021,Sudden infant death syndrome,FEMALE,0.22
MNG,2021,"Fire, heat and hot substances",FEMALE,1.35
MNG,2021,HIV/AIDS,FEMALE,0.28
MNG,2021,Acute hepatitis B,FEMALE,0.12
MNG,2021,Onchocerciasis,FEMALE,0
MNG,2021,Protein-energy malnutrition,FEMALE,0.03
MNG,2021,Stomach cancer,FEMALE,15.7
MNG,2021,Ovary cancer,FEMALE,3.48
MNG,2021,Childhood behavioural disorders,FEMALE,0
MNG,2021,Non-migraine headache,FEMALE,0
MNG,2021,Chronic obstructive pulmonary disease,FEMALE,9.09
MNG,2021,Gastritis and duodenitis,FEMALE,0.63
MNG,2021,Inflammatory bowel disease,FEMALE,0.25
MNG,2021,Kidney diseases,FEMALE,9.85
MNG,2021,Osteoarthritis,FEMALE,0
MNG,2021,Poisonings,FEMALE,1.6
MNG,2021,Exposure to mechanical forces,FEMALE,0.34
MNG,2021,Self-harm,FEMALE,4.85
MNG,2021,Collective violence and legal intervention,FEMALE,0
MNG,2021,Trichomoniasis,FEMALE,0
MNG,2021,Meningitis,FEMALE,0.83
MNG,2021,Leishmaniasis,FEMALE,0
MNG,2021,Echinococcosis,FEMALE,0
MNG,2021,Yellow fever,FEMALE,0
MNG,2021,Trichuriasis,FEMALE,0
MNG,2021,Mouth and oropharynx cancers,FEMALE,1.31
MNG,2021,Cervix uteri cancer,FEMALE,10.16
MNG,2021,Testicular cancer,FEMALE,0
MNG,2021,Kidney cancer,FEMALE,1.26
MNG,2021,Diabetes mellitus,FEMALE,6.44
MNG,2021,Eating disorders,FEMALE,0
MNG,2021,Multiple sclerosis,FEMALE,0.3
MNG,2021,Other vision loss,FEMALE,0
MNG,2021,Gynecological diseases,FEMALE,0.22
MNG,2021,Chlamydia,FEMALE,0.05
MNG,2021,Measles,FEMALE,0.01
MNG,2021,Acute hepatitis E,FEMALE,0
MNG,2021,Chagas disease,FEMALE,0
MNG,2021,Food-bourne trematodes,FEMALE,0
MNG,2021,Leprosy,FEMALE,0
MNG,2021,Maternal conditions,FEMALE,2.27
MNG,2021,Birth asphyxia and birth trauma,FEMALE,2.72
MNG,2021,Melanoma and other skin cancers,FEMALE,0.42
MNG,2021,Brain and nervous system cancers,FEMALE,1.93
MNG,2021,Thyroid cancer,FEMALE,0.38
MNG,2021,Sickle cell disorders and trait,FEMALE,0
MNG,2021,Drug use disorders,FEMALE,0.29
MNG,2021,Parkinson disease,FEMALE,1.65
MNG,2021,Glaucoma,FEMALE,0
MNG,2021,Uncorrected refractive errors,FEMALE,0
MNG,2021,Hypertensive heart disease,FEMALE,5.58
MNG,2021,Stroke,FEMALE,78.91
MNG,2021,Cirrhosis of the liver,FEMALE,25.81
MNG,2021,Drowning,FEMALE,1.22
MOZ,2021,Tuberculosis,FEMALE,33.65
MOZ,2021,Dengue,FEMALE,0
MOZ,2021,Lower respiratory infections,FEMALE,45.82
MOZ,2021,Vitamin A deficiency,FEMALE,0
MOZ,2021,Liver cancer,FEMALE,3.85
MOZ,2021,Bladder cancer,FEMALE,1.68
MOZ,2021,Larynx cancer,FEMALE,0.08
MOZ,2021,Thalassaemias,FEMALE,0.56
MOZ,2021,Bipolar disorder,FEMALE,0
MOZ,2021,Childhood behavioural disorders,FEMALE,0
MOZ,2021,Non-migraine headache,FEMALE,0
MOZ,2021,Chronic obstructive pulmonary disease,FEMALE,6.19
MOZ,2021,Gastritis and duodenitis,FEMALE,0.77
MOZ,2021,Kidney diseases,FEMALE,13.35
MOZ,2021,Osteoarthritis,FEMALE,0
MOZ,2021,Sudden infant death syndrome,FEMALE,0.52
MOZ,2021,Poisonings,FEMALE,1.24
MOZ,2021,Collective violence and legal intervention,FEMALE,1.29
MOZ,2021,Syphilis,FEMALE,4.26
MOZ,2021,Genital herpes,FEMALE,0
MOZ,2021,Diphtheria,FEMALE,0.05
MOZ,2021,African trypanosomiasis,FEMALE,0
MOZ,2021,Rabies,FEMALE,1.07
MOZ,2021,Otitis media,FEMALE,0.1
MOZ,2021,Preterm birth complications,FEMALE,43.75
MOZ,2021,"Trachea, bronchus, lung cancers",FEMALE,0.43
MOZ,2021,Leukaemia,FEMALE,1.23
MOZ,2021,Alcohol use disorders,FEMALE,1.25
MOZ,2021,Alzheimer disease and other dementias,FEMALE,6.67
MOZ,2021,Cataracts,FEMALE,0
MOZ,2021,Rheumatic heart disease,FEMALE,2.97
MOZ,2021,Ischaemic heart disease,FEMALE,11.76
MOZ,2021,Peptic ulcer disease,FEMALE,1.95
MOZ,2021,Urolithiasis,FEMALE,0.03
MOZ,2021,Infertility,FEMALE,0
MOZ,2021,Back and neck pain,FEMALE,0
MOZ,2021,Oral conditions,FEMALE,0
MOZ,2021,"Fire, heat and hot substances",FEMALE,4.01
MOZ,2021,Gonorrhoea,FEMALE,0.07
MOZ,2021,Tetanus,FEMALE,0.59
MOZ,2021,Acute hepatitis A,FEMALE,0.39
MOZ,2021,Schistosomiasis,FEMALE,1.63
MOZ,2021,Cysticercosis,FEMALE,0.2
MOZ,2021,Ascariasis,FEMALE,0.23
MOZ,2021,COVID-19,FEMALE,53.37
MOZ,2021,Neonatal sepsis and infections,FEMALE,5.97
MOZ,2021,Breast cancer,FEMALE,6.87
MOZ,2021,Anxiety disorders,FEMALE,0
MOZ,2021,Epilepsy,FEMALE,5.13
MOZ,2021,Macular degeneration,FEMALE,0
MOZ,2021,"Cardiomyopathy, myocarditis, endocarditis",FEMALE,2.26
MOZ,2021,Appendicitis,FEMALE,0.58
MOZ,2021,Gallbladder and biliary diseases,FEMALE,1.64
MOZ,2021,Skin diseases,FEMALE,0.28
MOZ,2021,Congenital anomalies,FEMALE,11.26
MOZ,2021,Natural disasters,FEMALE,0.04
MOZ,2021,Encephalitis,FEMALE,1.03
MOZ,2021,Lymphatic filariasis,FEMALE,0
MOZ,2021,Hookworm disease,FEMALE,0
MOZ,2021,Oesophagus cancer,FEMALE,5.06
MOZ,2021,Corpus uteri cancer,FEMALE,0.35
MOZ,2021,Gallbladder and biliary tract cancer,FEMALE,0.05
MOZ,2021,Mesothelioma,FEMALE,0
MOZ,2021,Autism and Asperger syndrome,FEMALE,0
MOZ,2021,Migraine,FEMALE,0
MOZ,2021,Other hearing loss,FEMALE,0
MOZ,2021,Rheumatoid arthritis,FEMALE,0.02
MOZ,2021,Road injury,FEMALE,10.26
MOZ,2021,Interpersonal violence,FEMALE,1.53
MOZ,2021,Diarrhoeal diseases,FEMALE,30.15
MOZ,2021,Acute hepatitis C,FEMALE,0.1
MOZ,2021,Iodine deficiency,FEMALE,0
MOZ,2021,Colon and rectum cancers,FEMALE,1.82
MOZ,2021,Prostate cancer,FEMALE,0
MOZ,2021,Depressive disorders,FEMALE,0
MOZ,2021,Idiopathic intellectual disability,FEMALE,0
MOZ,2021,Asthma,FEMALE,5.81
MOZ,2021,Pancreatitis,FEMALE,0.21
MOZ,2021,Benign prostatic hyperplasia,FEMALE,0
MOZ,2021,Gout,FEMALE,0
MOZ,2021,Falls,FEMALE,4.41
MOZ,2021,Chlamydia,FEMALE,0.21
MOZ,2021,Whooping cough,FEMALE,1.54
MOZ,2021,Measles,FEMALE,0.16
MOZ,2021,Malaria,FEMALE,66.47
MOZ,2021,Chagas disease,FEMALE,0
MOZ,2021,Trachoma,FEMALE,0
MOZ,2021,Food-bourne trematodes,FEMALE,0
MOZ,2021,Leprosy,FEMALE,0
MOZ,2021,Upper respiratory infections,FEMALE,2.35
MOZ,2021,Iron-deficiency anaemia,FEMALE,0
MOZ,2021,Pancreas cancer,FEMALE,0.3
MOZ,2021,Thyroid cancer,FEMALE,0.29
MOZ,2021,"Lymphomas, multiple myeloma",FEMALE,3
MOZ,2021,Schizophrenia,FEMALE,0
MOZ,2021,Glaucoma,FEMALE,0
MOZ,2021,Hypertensive heart disease,FEMALE,27.81
MOZ,2021,Paralytic ileus and intestinal obstruction,FEMALE,4.34
MOZ,2021,Drowning,FEMALE,3.43
MOZ,2021,Trichomoniasis,FEMALE,0
MOZ,2021,Meningitis,FEMALE,8.94
MOZ,2021,Acute hepatitis E,FEMALE,0.02
MOZ,2021,Leishmaniasis,FEMALE,0
MOZ,2021,Echinococcosis,FEMALE,0.06
MOZ,2021,Trichuriasis,FEMALE,0
MOZ,2021,Maternal conditions,FEMALE,18.01
MOZ,2021,Birth asphyxia and birth trauma,FEMALE,19.19
MOZ,2021,Melanoma and other skin cancers,FEMALE,1.19
MOZ,2021,Testicular cancer,FEMALE,0
MOZ,2021,Kidney cancer,FEMALE,0.7
MOZ,2021,Brain and nervous system cancers,FEMALE,0.43
MOZ,2021,Sickle cell disorders and trait,FEMALE,0.31
MOZ,2021,Drug use disorders,FEMALE,0.21
MOZ,2021,Parkinson disease,FEMALE,1.1
MOZ,2021,Uncorrected refractive errors,FEMALE,0
MOZ,2021,Stroke,FEMALE,69.4
MOZ,2021,Cirrhosis of the liver,FEMALE,8.97
MOZ,2021,Gynecological diseases,FEMALE,0.62
MOZ,2021,HIV/AIDS,FEMALE,154.13
MOZ,2021,Acute hepatitis B,FEMALE,0.67
MOZ,2021,Onchocerciasis,FEMALE,0
MOZ,2021,Yellow fever,FEMALE,0
MOZ,2021,Protein-energy malnutrition,FEMALE,9.68
MOZ,2021,Mouth and oropharynx cancers,FEMALE,0.64
MOZ,2021,Stomach cancer,FEMALE,0.29
MOZ,2021,Cervix uteri cancer,FEMALE,23.43
MOZ,2021,Ovary cancer,FEMALE,0.82
MOZ,2021,Diabetes mellitus,FEMALE,16.55
MOZ,2021,Eating disorders,FEMALE,0
MOZ,2021,Multiple sclerosis,FEMALE,0.03
MOZ,2021,Other vision loss,FEMALE,0
MOZ,2021,Inflammatory bowel disease,FEMALE,0.22
MOZ,2021,Exposure to mechanical forces,FEMALE,0.8
MOZ,2021,Self-harm,FEMALE,5.96
MRT,2021,Gonorrhoea,FEMALE,0
MRT,2021,Tetanus,FEMALE,0.36
MRT,2021,Acute hepatitis A,FEMALE,0.22
MRT,2021,Schistosomiasis,FEMALE,0.3
MRT,2021,Ascariasis,FEMALE,0.07
MRT,2021,COVID-19,FEMALE,30.68
MRT,2021,Neonatal sepsis and infections,FEMALE,4.06
MRT,2021,Breast cancer,FEMALE,11.17
MRT,2021,Mesothelioma,FEMALE,0.01
MRT,2021,Anxiety disorders,FEMALE,0
MRT,2021,Epilepsy,FEMALE,0.86
MRT,2021,Macular degeneration,FEMALE,0
MRT,2021,"Cardiomyopathy, myocarditis, endocarditis",FEMALE,2.56
MRT,2021,Appendicitis,FEMALE,0.18
MRT,2021,Gallbladder and biliary diseases,FEMALE,0.94
MRT,2021,Skin diseases,FEMALE,0.02
MRT,2021,Syphilis,FEMALE,3.65
MRT,2021,Diphtheria,FEMALE,0.04
MRT,2021,African trypanosomiasis,FEMALE,0
MRT,2021,Cysticercosis,FEMALE,0
MRT,2021,Rabies,FEMALE,0.91
MRT,2021,Otitis media,FEMALE,0
MRT,2021,Preterm birth complications,FEMALE,29.61
MRT,2021,"Trachea, bronchus, lung cancers",FEMALE,0.61
MRT,2021,Leukaemia,FEMALE,0.66
MRT,2021,Alcohol use disorders,FEMALE,0.11
MRT,2021,Alzheimer disease and other dementias,FEMALE,6.38
MRT,2021,Cataracts,FEMALE,0
MRT,2021,Ischaemic heart disease,FEMALE,43.7
MRT,2021,Peptic ulcer disease,FEMALE,1.98
MRT,2021,Infertility,FEMALE,0
MRT,2021,Congenital anomalies,FEMALE,10.04
MRT,2021,Natural disasters,FEMALE,0
MRT,2021,Tuberculosis,FEMALE,14.17
MRT,2021,Genital herpes,FEMALE,0
MRT,2021,Dengue,FEMALE,0
MRT,2021,Lower respiratory infections,FEMALE,43.3
MRT,2021,Vitamin A deficiency,FEMALE,0
MRT,2021,Liver cancer,FEMALE,4.04
MRT,2021,Bladder cancer,FEMALE,0.63
MRT,2021,Larynx cancer,FEMALE,0.07
MRT,2021,Thalassaemias,FEMALE,0.24
MRT,2021,Bipolar disorder,FEMALE,0
MRT,2021,Rheumatic heart disease,FEMALE,0.94
MRT,2021,Urolithiasis,FEMALE,0.06
MRT,2021,Back and neck pain,FEMALE,0
MRT,2021,Oral conditions,FEMALE,0
MRT,2021,Sudden infant death syndrome,FEMALE,0.51
MRT,2021,Poisonings,FEMALE,0.35
MRT,2021,"Fire, heat and hot substances",FEMALE,1.82
MRT,2021,Collective violence and legal intervention,FEMALE,0.02
MRT,2021,HIV/AIDS,FEMALE,8.14
MRT,2021,Acute hepatitis B,FEMALE,0.77
MRT,2021,Onchocerciasis,FEMALE,0
MRT,2021,Yellow fever,FEMALE,0.15
MRT,2021,Protein-energy malnutrition,FEMALE,2.39
MRT,2021,Stomach cancer,FEMALE,2.48
MRT,2021,Ovary cancer,FEMALE,2.16
MRT,2021,Childhood behavioural disorders,FEMALE,0
MRT,2021,Non-migraine headache,FEMALE,0
